beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address,result_country,result_region,result_county,result_city,result_postal_code,result_street,result_number,result_full_address,result_lat,result_long,geocoded,lau
Makkum,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Wûnseradiel,Makkum,,,,"8754 Makkum, Netherlands",53.05611140000001,5.403212799999999,True,1900
SNEEK,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Súdwest-Fryslân,Sneek,,,,"Sneek, Netherlands",53.03374759999999,5.6556473,True,1900
Sneek,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Súdwest-Fryslân,Sneek,,,,"Sneek, Netherlands",53.03374759999999,5.6556473,True,1900
Bolsward,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Súdwest-Fryslân,Bolsward,,,,"Bolsward, Netherlands",53.06125309999999,5.521696299999999,True,1900
Uitwellingerga,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Wymbritseradiel,Uitwellingerga,,,,"8624 Uitwellingerga, Netherlands",53.00337209999999,5.705384099999998,True,1900
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,52.1113228,4.417422299999998,True,0626
2252LA,NL,Netherlands,location,,,,,,,Netherlands,South Holland,Voorschoten,Voorschoten,2252 LA,,,"2252 LA Voorschoten, Netherlands",52.12765659999999,4.4498547,True,0626
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.9447141,4.4835216,True,0599
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.9269879,4.4787895,True,0599
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.9221305,4.4888604,True,0599
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.9204076,4.4810449,True,0599
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.9180526,4.4833891,True,0599
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.9124891,4.4245928,True,0599
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.9119665,4.4809679,True,0599
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.9119596,4.429783400000019,True,0599
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.9115909,4.4788826,True,0599
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.9115327,4.4307613,True,0599
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.9081097,4.4808858,True,0599
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.9056315,4.4413064,True,0599
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.9048358,4.4852969,True,0599
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.9030526,4.4606003,True,0599
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.9015726,4.4876001,True,0599
Hoek van Holland,NL,Netherlands,location,,,,,,,Netherlands,South Holland,Government of Rotterdam,Hook of Holland,,,,"3151 Hook of Holland, Netherlands",51.9806322,4.134184699999999,True,0599
Rozenburg ,NL,Netherlands,location,,,,,,,Netherlands,South Holland,Government of Rotterdam,Rozenburg,,,,"3181 Rozenburg, Netherlands",51.904422,4.2471328,True,0599
Botlek Rotterdam,NL,Netherlands,location,,,,,,,Netherlands,South Holland,Government of Rotterdam,Botlek Rotterdam,,,,"Botlek, Botlek Rotterdam, Netherlands",51.8827247,4.293130199999999,True,0599
Pernis-Rt,NL,Netherlands,location,,,,,,,Netherlands,Zuid-Holland,Rotterdam,Pernis,3195 TA,Van Byemontsingel,7,"Van Byemontsingel 7, 3195 TA Pernis, Netherlands",51.8881568,4.390162399999999,True,0599
3029 AN,NL,Netherlands,location,,,,,,,Netherlands,South Holland,Government of Rotterdam,Rotterdam,,,,"3029 Rotterdam, Netherlands",51.90402179999999,4.442033499999999,True,0599
3072AP,NL,Netherlands,location,,,,,,,Netherlands,South Holland,Government of Rotterdam,Rotterdam,3072 AP,,,"3072 AP Rotterdam, Netherlands",51.9048358,4.485296899999999,True,0599
3069GK,NL,Netherlands,location,,,,,,,Netherlands,South Holland,Government of Rotterdam,Rotterdam,3069 GK,,,"3069 GK Rotterdam, Netherlands",51.96312880000001,4.544860600000001,True,0599
3029AD,NL,Netherlands,location,,,,,,,Netherlands,Zuid-Holland,Rotterdam,Rotterdam,3029 AD,,,"3029 AD Rotterdam, Netherlands",51.9115327,4.4307613,True,0599
Rozenburg,NL,Netherlands,location,,,,,,,Netherlands,South Holland,Government of Rotterdam,Rozenburg,,,,"3181 Rozenburg, Netherlands",51.904422,4.2471328,True,0599
3083 CZ,NL,Netherlands,location,,,,,,,Netherlands,South Holland,Government of Rotterdam,Rotterdam,3083 CZ,,,"3083 CZ Rotterdam, Netherlands",51.8896294,4.4915143,True,0599
Hoogvliet,NL,Netherlands,location,,,,,,,Netherlands,South Holland,Government of Rotterdam,Hoogvliet Rotterdam,,,,"Hoogvliet Rotterdam, Netherlands",51.8615899,4.3580323,True,0599
3062PA,NL,Netherlands,location,,,,,,,Netherlands,South Holland,Government of Rotterdam,Rotterdam,3062 PA,,,"3062 PA Rotterdam, Netherlands",51.9197792,4.5241589,True,0599
Heemsteede,NL,Netherlands,location,,,,,,,Netherlands,North Holland,Heemstede,Heemstede,,,,"Heemstede, Netherlands",52.3510634,4.6203004,True,0397
Raamsdonksveer,NL,Netherlands,location,,,,,,,Netherlands,North Brabant,Geertruidenberg,Raamsdonksveer,,,,"Raamsdonksveer, Netherlands",51.69734429999999,4.8742288,True,0779
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,52.2176739,5.3896329,True,0313
De Zilk,NL,Netherlands,location,,,,,,,Netherlands,Zuid-Holland,Noordwijkerhout,De Zilk,,,,"2191 De Zilk, Netherlands",52.3024463,4.5432223,True,0576
Oud Beijerland,NL,Netherlands,location,,,,,,,Netherlands,South Holland,Oud-Beijerland,Oud-Beijerland,,,,"Oud-Beijerland, Netherlands",51.8189297,4.427236199999999,True,0584
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.8627443,4.6549578,True,0482
Akkrum,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Boarnsterhim,Akkrum,,,,"8491 Akkrum, Netherlands",53.0493736,5.8341466,True,0055
Grou,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Boarnsterhim,Grou,,,,"9001 Grou, Netherlands",53.0949487,5.838867899999999,True,0055
Terherne,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Boarnsterhim,Terherne,,,,"8493 Terherne, Netherlands",53.0410043,5.7814,True,0055
Wezuperbrug,NL,Netherlands,location,,,,,,,Netherlands,Drenthe,Coevorden,Wezuperbrug,,,,"7853 Wezuperbrug, Netherlands",52.8404098,6.7206171,True,0109
Oosterhesselen,NL,Netherlands,location,,,,,,,Netherlands,Drenthe,Coevorden,Oosterhesselen,,,,"7861 Oosterhesselen, Netherlands",52.757589,6.717326299999999,True,0109
Molenhoek,NL,Netherlands,location,,,,,,,Netherlands,Limburg,Mook en Middelaar,Molenhoek,,,,"6584 Molenhoek, Netherlands",51.7650181,5.8699691,True,0944
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,52.699897,5.2892578,True,0388
Bovenkarspel,NL,Netherlands,location,,,,,,,Netherlands,North Holland,Stede Broec,Bovenkarspel,,,,"1611 Bovenkarspel, Netherlands",52.6984453,5.249604100000001,True,0532
Grootebroek,NL,Netherlands,location,,,,,,,Netherlands,North Holland,Stede Broec,Grootebroek,,,,"Grootebroek, Netherlands",52.6982227,5.2229184,True,0532
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.9274126,6.0993907,True,0299
Leermens,NL,Netherlands,location,,,,,,,Netherlands,Groningen,Loppersum,Leermens,,,,"9912 Leermens, Netherlands",53.34608839999999,6.797652299999998,True,0024
Wedde,NL,Netherlands,location,,,,,,,Netherlands,Groningen,Bellingwedde,Wedde,,,,"9698 Wedde, Netherlands",53.06971749999999,7.074833699999999,True,0007
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.0806874,7.0848767,True,0007
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,52.9740407,6.9693904,True,0037
Ter Apel,NL,Netherlands,location,,,,,,,Netherlands,Groningen,Vlagtwedde,Ter Apel,,,,"9561 Ter Apel, Netherlands",52.8771642,7.059231199999998,True,0048
ter Apel,NL,Netherlands,location,,,,,,,Netherlands,Groningen,Vlagtwedde,Ter Apel,,,,"9561 Ter Apel, Netherlands",52.8771642,7.059231199999998,True,0048
Sellingen,NL,Netherlands,location,,,,,,,Netherlands,Groningen,Vlagtwedde,Sellingen,,,,"9551 Sellingen, Netherlands",52.9457702,7.1455913,True,0048
Oude-Pekela,NL,Netherlands,location,,,,,,,Netherlands,Groningen,Pekela,Oude Pekela,,,,"9665 Oude Pekela, Netherlands",53.1032425,7.006474400000001,True,0765
Oude Pekela,NL,Netherlands,location,,,,,,,Netherlands,Groningen,Pekela,Oude Pekela,,,,"9665 Oude Pekela, Netherlands",53.1032425,7.006474400000001,True,0765
oude pekela,NL,Netherlands,location,,,,,,,Netherlands,Groningen,Pekela,Oude Pekela,,,,"9665 Oude Pekela, Netherlands",53.1032425,7.006474400000001,True,0765
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,50.8211983,5.8270733,True,1903
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,50.851602,5.6817289,True,0935
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,50.8476367,5.7186767,True,0935
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,50.846816,5.6867815,True,0935
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,50.8362845,5.715288,True,0935
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,50.8994479,5.9875178,True,0917
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.16996779999999,6.13157810000007,True,1669
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.1943869,5.9935483,True,0957
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,50.8614471,6.0579839,True,0928
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.3996795,6.114069800000038,True,0983
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.369093,6.1376802,True,0983
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.44241,5.4407504,True,0772
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.5889023,3.8473139000000174,True,1695
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.6539913,3.9130865,True,1676
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.4433989,3.5796868,True,0718
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.2963197,3.8511558999999806,True,0715
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.1972093,7.0255283,True,1895
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.1966559,7.0305059,True,1895
Winschoten,NL,Netherlands,location,,,,,,,Netherlands,Groningen,Oldambt,Winschoten,,,,"Winschoten, Netherlands",53.1424984,7.0367877,True,1895
Westerlee,NL,Netherlands,location,,,,,,,Netherlands,Groningen,Oldambt,Westerlee,,,,"9678 Westerlee, Netherlands",53.1476932,6.991342599999999,True,1895
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.3269238,6.9273191,True,0010
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.320127,6.9113324,True,0010
Farmsum,NL,Netherlands,location,,,,,,,Netherlands,Groningen,Delfzijl,Farmsum,,,,"9936 Farmsum, Netherlands",53.3230048,6.92796,True,0010
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2929776,6.5952721,True,0005
Ten Boer,NL,Netherlands,location,,,,,,,Netherlands,Groningen,Ten Boer,Ten Boer,,,,"9791 Ten Boer, Netherlands",53.2758879,6.692599599999999,True,0009
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2435649,6.5345212,True,0014
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.242515,6.5305985,True,0014
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2409221,6.5336721,True,0014
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2390413,6.5367678,True,0014
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2388789,6.5396395,True,0014
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2242094,6.5705139,True,0014
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2226516,6.5806755,True,0014
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2223721,6.5612515,True,0014
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2210865,6.5782443,True,0014
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2197986,6.5776249,True,0014
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2195667,6.5701772,True,0014
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2143754,6.5653194,True,0014
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2138799,6.5599465,True,0014
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2122928,6.5660112,True,0014
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2032398,6.5553625,True,0014
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.1993604,6.6056763,True,0014
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.1942316,6.5539072,True,0014
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.1886866,6.5465312,True,0014
Stichting CCS Noord-Nederland,NL,Netherlands,beneficiary,,,,,,,Netherlands,Groningen,Groningen,Groningen,9728 JT,Laan Corpus den Hoorn,300,"Laan Corpus den Hoorn 300, 9728 JT Groningen, Netherlands",53.1875674,6.563879099999999,True,0014
N.V. NOM,NL,Netherlands,beneficiary,,,,,,,Netherlands,Groningen,Groningen,Groningen,9728 BM,Paterswoldseweg,810,"Paterswoldseweg 810, 9728 BM Groningen, Netherlands",53.1886527,6.547248400000001,True,0014
Niekerk,NL,Netherlands,location,,,,,,,Netherlands,Groningen,Grootegast,Niekerk Grootegast,,,,"9822 Niekerk Grootegast, Netherlands",53.2257847,6.374098800000001,True,0015
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.1733744,6.6035987,True,0017
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.1621346,6.5764878,True,0017
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.1345712,6.628899,True,0017
Hoogezand,NL,Netherlands,location,,,,,,,Netherlands,Groningen,Hoogezand-Sappemeer,Hoogezand,,,,"Hoogezand, Netherlands",53.1634743,6.756319699999999,True,0018
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,51.826496,5.7813861,True,0268
Sappemeer,NL,Netherlands,location,,,,,,,Netherlands,Groningen,Hoogezand-Sappemeer,Sappemeer,,,,"9611 Sappemeer, Netherlands",53.1648257,6.7940614,True,0018
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.167781,6.3936471,True,0022
Tolbert,NL,Netherlands,location,,,,,,,Netherlands,Groningen,Leek,Tolbert,,,,"9356 Tolbert, Netherlands",53.17147739999999,6.359095099999999,True,0022
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,52.0335545,5.095715700000028,True,0356
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,52.0308827,5.0947859,True,0356
Garnwerd,NL,Netherlands,location,,,,,,,Netherlands,Groningen,Winsum,Garnwerd,,,,"9893 Garnwerd, Netherlands",53.3041279,6.4927435,True,0053
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2660869,6.3065796,True,0056
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.3605173,6.0660128,True,0058
Dokkum,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Dongeradeel,Dokkum,,,,"Dokkum, Netherlands",53.32554529999999,6.000146099999999,True,0058
dokkum,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Dongeradeel,Dokkum,,,,"Dokkum, Netherlands",53.32554529999999,6.000146099999999,True,0058
Buitenpost,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Achtkarspelen,Buitenpost,,,,"9285 Buitenpost, Netherlands",53.2524947,6.1503754,True,0059
Surhuisterveen,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Achtkarspelen,Surhuisterveen,,,,"9231 Surhuisterveen, Netherlands",53.1872937,6.164305100000001,True,0059
Twijzelerheide,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Achtkarspelen,Twijzelerheide,,,,"9287 Twijzelerheide, Netherlands",53.2409366,6.0436067,True,0059
Hollum,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Ameland,Hollum,,,,"9161 Hollum, Netherlands",53.4393987,5.639647999999999,True,0060
Sint Annaparochie,NL,Netherlands,location,,,,,,,Netherlands,Friesland,het Bildt,Sint Annaparochie,,,,"9076 Sint Annaparochie, Netherlands",53.2764463,5.657097900000001,True,0063
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,52.0471584,4.3464166,True,0603
Twister B.V.,NL,Netherlands,beneficiary,,,,,,,Netherlands,Zuid-Holland,Rijswijk,Rijswijk,2289 CC,Einsteinlaan,20,"Einsteinlaan 20, 2289 CC Rijswijk, Netherlands",52.0466719,4.3466711,True,0603
Franeker,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Franekeradeel,Franeker,,,,"Franeker, Netherlands",53.18882060000001,5.5564857,True,0070
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.1749943,5.4175821,True,0072
Kollum,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Kollumerland c.a.,Kollum,,,,"9291 Kollum, Netherlands",53.2801424,6.147745899999999,True,0079
Munnekezijl,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Kollumerland c.a.,Munnekezijl,,,,"9853 Munnekezijl, Netherlands",53.30394119999999,6.271502199999999,True,0079
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2164629,5.8859777,True,0080
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2104071,5.7955159,True,0080
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2030677,5.7923188,True,0080
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2029926,5.7905971,True,0080
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.20286,5.7926162,True,0080
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2025305,5.775433,True,0080
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2014184,5.763496,True,0080
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2011272,5.8001123,True,0080
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.2002144,5.79108,True,0080
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.1991841,5.784800399999995,True,0080
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.1987675,5.7911563,True,0080
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.197946,5.7922858,True,0080
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.1971399,5.7806816,True,0080
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.194625,5.801711,True,0080
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.1903648,5.8071459,True,0080
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.1821716,5.7718099,True,0080
Stiens,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Leeuwarderadeel,Stiens,,,,"9051 Stiens, Netherlands",53.2643997,5.752343000000001,True,0081
,NL,Netherlands,coordinate,,,,,,,,,,,,,,,53.3655262,5.2209176,True,0093
West-Terschelling,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Terschelling,West-Terschelling,,,,"8881 West-Terschelling, Netherlands",53.36270529999999,5.216893199999999,True,0093
wieuwerd,NL,Netherlands,location,,,,,,,Netherlands,Friesland,Littenseradiel,Wiuwert,,,,"8637 Wiuwert, Netherlands",53.1097084,5.6897079,True,0140
