beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address,result_country,result_region,result_county,result_city,result_postal_code,result_street,result_number,result_full_address,result_lat,result_long,geocoded,lau
And auto b es felelossegu kereskedelmi korlatolt sz szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es j kereskedelmi kft szolgaltato und,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Dologido es felelossegu korlatolt kozvetito munkaero szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
At es humanszolgaltato kft man szemelyzeti tanacsado work,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Dr es kereskedelmi kft sydo szolgaltato tarsa,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Beteti es kleio oktatasi szellemi szolgaltato tarsasag tevekenyseget,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
4 es kereskedelmi kft ko szer termelo,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Elix epito kft kivitelezo vill,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
City college kft kozhanasznu nonprofit szakkepzo uzleti,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu j kereskedelmi korlatolt szolgaltato tarsasag und,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu gsm kereskedelmi korlatolt mobilfon szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Epitoipari es gyogyaszati gyogykapu kereskedelmi kft segedeszkoz szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Hefa kereskedelmi kft szallitmanyozo szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Bt formacikkeket gat gumi gyarto muszaki,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu hor kereskedelmi koll korlatolt szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Alvicom es felelossegu kereskedelmi korlatolt szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu kereskedelmi korlatolt pir szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Bt dj k sutoipari,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Intezmenyi koszarhegy kozoktatasi szabadbattyan tarsulas urhida,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Epitoipari es kereskedelmi kft placc,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Allvanyzat es graf kereskedelmi kft szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Barlangkutato epitoipari es kft szolgaltato termeszetvedo zsomboly,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Epitoipari es felelossegu korlatolt szameh szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Egyesulet erdekvedelmi fekete komloi lang,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Csepe elelmiszer es felelossegu korlatolt tarsai tarsasag vegyiaruforgalmazo,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Boroka erdeszeti es innovacios kft kornyezetgazdalkodasi szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu korlatolt szecsi szolgaltato tanacsado tarsai tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Felelossegu korlatolt muszergyarto orvosi tarsasag technomed,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Bt es femfeldolgozo muanyag muex,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Akupunktura kft sheng,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Intezmenyfenntarto kozpont megyei tolna,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu kereskedelmi korlatolt szerviz tarsasag titronic,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Elso lepes szocialis szovetkezet,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Felelossegu informatikai korlatolt naracom tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Clubservice es kereskedelmi kft szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu hoffmann ipari kereskedelmi korlatolt service szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu kereskedelmi korlatolt muszaki tarsasag technoroll,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Ep epitoipari felelossegu korlatolt szib tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Csomagolastechnikai es kft muanyagfeldolgozo pack poly,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Aranytu beteti kereskedelmi tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Allategeszsegugyi beteti es kereskedelmi movet szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Dr gondos haziorvosi kft orban,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu husipari kereskedelmi korlatolt pikker szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu kereskedo korlatolt szintetika szolgaltato tarsasag termelo,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es femonteszeti kereskedelmi kft muanyagfeldolgozo szerszamkeszito tarsai vaghi,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Acelszerkezetgyarto bha biro es felelossegu hutestechnikai ipari korlatolt tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es kereskedelmi kft ki mi szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu gamma hasznosito industria ingatlanforgalmazo korlatolt tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Beteti es hymen kereskedelmi szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Ingatlanhasznosito invest kft pepita,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Dextron es felelossegu femfeldolgozo korlatolt muanyag szerszamkeszito tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Egyesulet egyutt erted szocialis tamogato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Ertekesito es gyarto kft techno vill,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Elit felelossegu korlatolt szath szolg tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Alapitvany fejlodeseert varos zahony,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Felelossegu kenyer kevi korlatolt tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Deep es kereskedelmi kft szolgaltato water,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu korlatolt ontozes tarsasag to,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es gazdasagi kft klub lovas szolgaltato viktoria,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Felelossegu korlatolt lantos muanyagfeldolgozo tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Egeszsegugyi es kereskedelmi kft sallak,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es kereskedelmi kft szolgaltato uniken,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Csaszari kozkereseti pekaru suto tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Ater bt gyermek haziorvosi mupedi,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Be es kereskedelmi kft sa szolgaltato vendeglato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Epito es felelossegu kereskedelmi korlatolt picco szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Bt orvosi regiomed,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
2000 es fincsi kereskedelmi kft szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Felelossegu idegenforgalmi k korlatolt rubin tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
2003 epker es kapos kereskedelmi kft szallitasi szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Felelossegu korlatolt orvosi professional tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Beteti egeszsegugyi es kereskedelmi lapema szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Eloallito femipari gumicikkek kentaur kft muszaki nyomdaipari termekeket,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Beteti tarsasag temetkezesi vegtisztesseg,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Beteti es fi gyarto or szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu kereskedelmi korlatolt profil szolgaltato tarsasag trend,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Allattenyeszto es farmtej felelossegu korlatolt tarsasag tejtermelo,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
B beton betonipari epito es felelossegu kereskedelmi korlatolt tarsasag z,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Epker es felelossegu gal kereskedelmi korlatolt szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es ipari kereskedelmi kft marketing reifen szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es iron kereskedelmi kft szolgaltato termelo,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Beteti gyogyszerkereskedelmi komloi tarsasag zoldkereszt,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Bartucz bi felelossegu izsak ker kereskedelmi korlatolt tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Befekteto credit es kereskedelmi kft vagyonkezelo,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
A alapitvany es gyermek ifjusagvedo jovoert szocialis,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Felelossegu kom korlatolt szolgaltato tarsasag tax ugyviteli,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Ekes es felelossegu fire kereskedelmi korlatolt szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
2000 adotanacsado es felelossegu konto konyvelesi korlatolt tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es jkh kereskedelmi kft szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Alapitvany integralt oktatasert,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Abauj azonos bhim borsod egyesulet es hatranyos helyzetu ifjak kulturalis megyei oktatasaert oktatasi rao szintu szocialis zemplen,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
2000 epitoipari felelossegu korlatolt microep tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Haziorvosi kft triplex,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Alkatresz autopress es felelossegu forgalmazo gepjarmu gyarto korlatolt tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Bereg felelossegu kereskedelmi korlatolt tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
A alapitvany muveszetert reflex szinpad,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu gaszting korlatolt oktato szolgaltato tarsasag vendeglato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Elelmiszeripari es kereskedelmi kft melliculum,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
2 7451 kaposfured kaposvar orangyalok plebaniahivatal rozmaring szent u,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Alkatresz autopress es forgalmazo gepjarmu gyarto kft,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
A egyesulete eszkozeivel muveszetek neveles orszagos ovodai ovodapedagogusok szakmai,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
2002 cobra cso es felelossegu korlatolt lakatosipari tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Felelossegu humaniter korlatolt nonprofit szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu haj kereskedelmi korlatolt szep szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
A and es ipari is kanadai kereskedelmi kft,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Acelszerkezet es felelossegu gepgyarto korlatolt motech tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
2002 bt egeszsegugyi szolgaltato trendent,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Bt es gepjavito kereskedelmi liptak,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Bar bizt es kereskedelmi kft kornyezetvedelmi munka szolgaltato tuz,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Intezmenyi korzeti tarsulas zomba,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
2000 es felelossegu fu fuvarozo ker kereskedelmi korlatolt tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Bt el es fa kereskedelmi szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Beteti bt enter es irodageptechnikai kereskedelmi nev rovid szerviz tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Csapagykereskedelmi csavar es kft szolgaltato tar,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Cnc felelossegu femipari gep korlatolt tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu flop generalkivitelezo holding korlatolt nyir szallito szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Alapitvany az egeszseges eletmodert gondoskodas rozsakert,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
1 es felelossegu hada ipari kereskedelmi korlatolt tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Beteti dentako egeszsegugyi es szocialis tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Beteti es kereskedelmi szanex szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Halaszati mukodo reszvenytarsasag togazda zartkoruen,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
95 beteti chely es kerskedelmi szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Beruhazasi es logistic mega mukodo reszvenytarsasag uzemeltetesi zartkoruen,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu femsystem kereskedelmi korlatolt tarsasag vallalkozasi,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Mav mukodo reszvenytarsasag start szemelyszallito vasuti zartkoruen,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Alapitvany egeszseges fogaiert gyermekeink,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu kereskedelmi korlatolt szolgaltato tarsasag tisztato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Beteti gepard gepipari tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Csillag es felelossegu kereskedelmi korlatolt oktatasi szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Epitoipari es gepszer kft kovacs szerelesi szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu gazcontroll ipari kereskedelmi korlatolt szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Butorgyarto dombor es kereskedelmi kft natura szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Egyutt erted szocialisegyesulet tamogato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Dance egeszsegmegorzo egyesulet of passion tancsport,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Betekints es felelossegu korlatolt szolgaltato tarsasag vendeglatoipari,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Egyesulet rubeus szedervesszo,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
2000 amira bt es kereskedelmi szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
2005 es felelossegu katker kereskedelmi korlatolt szolgaltato tarsasag vendeglato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Elelmiszeripari es fama felelossegu kereskedelmi korlatolt sostohegy szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Epuletgepeszeti es felelossegu korlatolt ratherm szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Akac centrum es keresdelemi kft szallitmanyozasi,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Holding kapos kozszolgaltato mukodo reszvenytarsasag zartkoruen,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
14605749 2 44 adoszam kozut magyar nonprofit zrt,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Alapitvany oktatasert,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Bt cikador muanyaguzem plast,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Kereskedelmi kft varga,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Rozsnok szocialis szovetkezet,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es export felelossegu import ipari kereskedelmi korlatolt mezogazdasagi pascal szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Csomagoloanyag es felelossegu forgalmazo gyarto korlatolt sydnex tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
G kft n sz tervezo,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Beteti es eszpresszo korona tarsasag vendeglo,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Agromix es felelossegu korlatolt takarmanykevero tarsasag termenyszarito,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu ital italhaz komaromi korlatolt nagykereskedelmi szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Logisztikai mukodo reszvenytarsasag zartkoruen zi,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Biblio es ingatlanforgalmazo kereskedelmi kft markt szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu forgalmazo korlatolt sorgyarto szeles tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Kft sutesz sutoipari,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es foldmeresi geosystem kft szolgaltato terkepeszeti tervezo,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu kereskedelmi korlatolt kozmuepito szamoskozi szolgaltato tarsasag tisza viz,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es gazdasagi innovacios innovaid kft tanacsado,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
D e es felelossegu ingatlanforgalmazo kereskedelmi korlatolt szolgaltato tarsasag vascentrum,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Autojavito es kaiser kereskedelmi kft,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es geodeziai geokomplex geologiai kft kivitelezo tervezo,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es kiraly konyvelo kozkereseti tanacsado tarsasag uzleti,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Apostoli arpadhazi domonkos kongregacioja margitrol nevezett noverek rendi szent,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
21 epitoipari ke mukodo reszvanytarsasag viz zartkoruen,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Ertekesito es felelossegu gyarto korlatolt tarsasag techno vill,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu kereskedelmi korlatolt mernoki pentatrade szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es kft lampatelepito szerviz zoldfeny,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es fafeldolgozo juhasz kereskedelmi kft tarsa,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Cseszt es felelossegu felnottoktatasi kiemelten korlatolt kozhasznu nonprofit regelo tarsasag tersegfejlesztesi,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Beteti es fenyaram kereskedelmi szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu ker kereskedelmi korlatolt tarcsa tarsasag termelteto,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
A alapitvany eger es gyermek ifjusagvedo jovoert szocialis,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Adatmento es informaciobiztonsagi kurt reszvenytarsasag zartkoru,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Egyesulet es hutak kozeleti kulturalis viragai zemplenert,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es jambor kereskedelmi kft szolgaltato tarsa,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Belkereskedelmi es felelossegu korlatolt kul osze tarsa tarsasag termelteto,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Hajduboszormeny onkomanyzata varos,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Baba beteti kereskedelmi mana tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu fuvarozo kereskedelmi korlatolt speed tarsasag transit,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Elelmiszeripari es kereskedelmi kft nk trade,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es feher gyarto kereskedelmi kft muvek vasipari,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Cipogyarto derby es felelossegu kereskedelmi korlatolt szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
2200 baron beteti es kereskedelmi le szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Alcsutdobozert egyesulet faluvedo,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
B beteti bizarre es kereskedelmi szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Egyesulet horgasz maros ponty,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Ambach es fuvarozo kereskedelmi kft,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu felulvizsgalo karbantarto korlatolt tarsasag tavfelugyeleti vedelem,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Alapitvany bekes elo es gyermekekert gyermekvedelmi kezed kozpontban megyei modszertani nyujtsd rehabilitacios segito szocialis,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es kistersegi nyirbator tarsulas tobbcelu vonzaskorzete,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Beteti es kapolnahegy kereskedelmi tarsasag vendeglato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Epitoipari es felelossegu hasz kivitelezo korlatolt tarsasag tervezo,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Bt dent fogaszati nagy szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
A beteti tarsasag te+en vendeglatasert,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu kereskedelmi korlatolt mambo radio szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Bator es kereskedelmi kft szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Education es kft leonardo nonprofit oktato szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es felelossegu kereskedelmi kingdom korlatolt organic szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Felelossegu korlatolt munazar tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es kereskedelmi kft szolgaltato zipper,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Bt es kecskes keszito nyomdaipari propagandaanyag reklam tarsa,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Autobusz felelossegu iparfejlesztesi korlatolt magyar tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Bajna epol intezmenyfenntarto nagysap tarsulas,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
99 felelossegu korlatolt kornyezetgazdalkodasi kristaly szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Center flora kereskedelmi kft mezogazdasagi szeged szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Beteti es hajdukapocs kereskedelmi szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Bt es kereskedelmi kivitelezo opb szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Felelossegu korlatolt motorina tarsasag uzemanyagkereskedelmi,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Beteti epitesi es hkm kereskedelmi szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
1979 epitoipari es kereskedelmi kft s,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Es kereskedo kft szolgaltato tarsa wittner,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Felelossegu korlatolt megawatt tarsasag villamosipari,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Acelszerkezetgyarto felelossegu korlatolt stahl tarsasag volanspec,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Beteti es ipari kereskedelmi rosava szolgaltato tarsasag,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
04 es kereskedelmi kft lili szolgaltato,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
A egyesulet kozhasznu tea utja,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
Alkatresz es forgalmazo gepjarmu gyarto kft rudi tarsai,HU,Hungary,project,,,,,,,,,,,,,,,,,True,
